rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/iterations,time/time_elapsed,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/n_updates,train/value_loss,train/clip_fraction,train/loss,train/entropy_loss
587.5463917525773,57344,813,-372.20289495876295,28,70,0.2,0.0003,-0.002181027059850749,0.0024342723,0.903954766690731,1500,179.26534360647202,0.0421875,46.54856872558594,-0.5806894117034972
579.03,59392,818,-367.53436649,29,72,0.2,0.0003,-0.0006460548298491631,0.0028077918,0.7734736055135727,1510,201.46005856394768,0.043701171875,10.748885154724121,-0.6840937348082662
565.17,61440,823,-361.6407521699999,30,74,0.2,0.0003,-0.002461688535549911,0.009254605,0.7275531888008118,1520,201.47870683670044,0.069384765625,32.403953552246094,-0.6909774850122631
572.93,63488,829,-356.19692149999986,31,76,0.2,0.0003,-0.0031335577652498612,0.0061919913,0.8674335330724716,1530,138.16163336932658,0.061083984375,61.29118347167969,-0.6515722883865237
571.31,65536,824,-346.98655235999996,32,79,0.2,0.0003,-0.0023205219265946654,0.0070270877,0.8578758090734482,1540,121.23500970304012,0.10048828125,42.973541259765625,-0.7212208125740289
572.12,67584,825,-341.6442615600001,33,81,0.2,0.0003,-0.0004469121544389054,0.0048287623,0.9024308994412422,1550,77.30763163641095,0.097412109375,18.57525062561035,-0.6649192174896598
557.48,69632,828,-332.15096529000004,34,84,0.2,0.0003,-0.0033386138173227666,0.008500816,0.9183807000517845,1560,80.81703843921423,0.085888671875,7.863945960998535,-0.6821868736296892
539.31,71680,833,-328.41211321000003,35,85,0.2,0.0003,-0.0011954417859669775,0.022659289,0.5639157593250275,1570,184.2849436491728,0.082666015625,23.018733978271484,-0.6517897836863995
523.47,73728,838,-320.70576196,36,87,0.2,0.0003,-0.0030032789305550977,0.005258207,0.7149678766727448,1580,176.1797414779663,0.03037109375,74.39912414550781,-0.7422714503481984
514.51,75776,838,-307.76326509,37,90,0.2,0.0003,-0.0028137182984210086,0.0070628,0.4962334632873535,1590,335.6821664512157,0.051513671875,347.8313293457031,-0.7675164896994829
488.95,77824,841,-295.13600638,38,92,0.2,0.0003,-0.002430300415653619,0.004932662,0.7933052331209183,1600,167.837504029274,0.057568359375,13.543630599975586,-0.6892376687377691
474.8,79872,838,-288.71545783,39,95,0.2,0.0003,-0.00281676403756137,0.004059761,0.7340283095836639,1610,212.75096823573114,0.03671875,62.97316360473633,-0.6828992774710059
470.35,81920,841,-285.66828261,40,97,0.2,0.0003,-0.006412900844225078,0.007425255,0.6414449214935303,1620,189.61763474047183,0.090185546875,102.72772979736328,-0.691714682802558
455.03,83968,842,-281.51430038,41,99,0.2,0.0003,-0.002598525934809004,0.0074439454,0.8592204749584198,1630,133.68898096978666,0.09111328125,19.0181827545166,-0.6648025050759315
449.43,86016,845,-278.27767352000006,42,101,0.2,0.0003,-0.0035127322626067325,0.006481708,0.6548969745635986,1640,275.5269829571247,0.056884765625,200.8215789794922,-0.6420994754880667
458.08,88064,842,-278.87632124000004,43,104,0.2,0.0003,-0.003254413226386532,0.010312799,0.8335408717393875,1650,199.68481764793395,0.130029296875,94.63335418701172,-0.7453502666205167
462.74,90112,842,-277.74918507999996,44,106,0.2,0.0003,-0.00155342246289365,0.012825134,0.9150271415710449,1660,26.96491065956652,0.161279296875,0.856971025466919,-0.6590240851044655
909.5,2048,1016,-70.825338,1,2,0.2,0.0003,-0.0033674953738227487,0.019032672,0.8635704219341278,1670,108.6115796238184,0.145361328125,17.031991958618164,-0.6770815193653107
954.75,4096,780,-49.725398000000006,2,5,0.2,0.0003,0.00047165995638351885,0.0066335755,0.8566563129425049,1680,65.52845238000154,0.106884765625,3.765462636947632,-0.7583963928744197
969.8333333333334,6144,671,-30.334147666666667,3,9,0.2,0.0003,-0.0005040639676735737,0.0054044044,0.8487416952848434,1690,65.41549620628356,0.07626953125,7.505095481872559,-0.7534851068630815
953.25,8192,604,-43.773579375,4,13,0.2,0.0003,-0.0010987313951773103,0.009671083,0.9101115837693214,1700,19.327527340501547,0.082568359375,2.855137586593628,-0.7861877715215086
962.6,10240,583,-30.428989,5,17,0.2,0.0003,-0.004159267310024006,0.0062425984,0.66204634308815,1710,86.16735217422247,0.067041015625,7.126631736755371,-0.8741691499948502
