rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,time/time_elapsed,train/value_loss,train/std,train/n_updates,train/learning_rate,train/clip_fraction,train/approx_kl,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss,train/clip_range
-70.01861802702703,30720,814.9459459459459,540,15,56,84.0182749144733,0.6268296837806702,1370,0.0003,0.076513671875,0.011831412,-1.9018719349056483,-0.0017695686277875212,0.714282900094986,8.593700408935547,0.2
-68.56309453658537,32768,786.609756097561,543,16,60,84.11352812200785,0.6183592081069946,1380,0.0003,0.08974609375,0.0065536257,-1.88255238160491,-0.0013787276729999576,0.7712545841932297,3.442962884902954,0.2
-68.35438346511629,34816,796.5348837209302,530,17,65,174.22952365875244,0.6175343990325928,1390,0.0003,0.05078125,0.0055954717,-1.868469049409032,-0.0015538106628810056,0.6177127659320831,60.967288970947266,0.2
-70.43771252173914,36864,793.4130434782609,528,18,69,37.77219264097512,0.6164534091949463,1400,0.0003,0.066650390625,0.006132051,-1.8632622107863426,-0.001971461922948947,0.7085586190223694,1.482675313949585,0.2
-70.36484993750001,38912,793.6875,530,19,73,92.15596425905824,0.6208282113075256,1410,0.0003,0.140478515625,0.015707606,-1.8706816222518683,-0.0021740812859206925,0.5926736891269684,18.9271240234375,0.2
-68.99376743137256,40960,800.1960784313726,526,20,77,84.95467593446374,0.6153082847595215,1420,0.0003,0.07080078125,0.006747549,-1.8683748412877321,-0.0019746516074519603,0.7495209276676178,58.56668472290039,0.2
-65.56176355555556,43008,790.5555555555555,532,21,80,73.60164351463318,0.6058896780014038,1430,0.0003,0.081787109375,0.0072349273,-1.842642041295767,0.0014378091938851867,0.8053217232227325,7.433054447174072,0.2
-67.45160039285715,45056,792.0714285714286,529,22,85,97.57520536482335,0.5998898148536682,1440,0.0003,0.104248046875,0.007910825,-1.818717508018017,-0.006982848972256761,0.625408947467804,9.150130271911621,0.2
-67.94157279310345,47104,799.2413793103449,524,23,89,70.32357494533062,0.6004247665405273,1450,0.0003,0.070166015625,0.0068099443,-1.8078018937259912,-0.0030177544635080268,0.7404155433177948,29.277172088623047,0.2
-68.23997129032257,49152,789.6451612903226,530,24,92,39.58530277907848,0.5956429243087769,1460,0.0003,0.05322265625,0.0049341833,-1.801232584193349,-0.0008998614121082937,0.6971555054187775,4.442303657531738,0.2
-67.138514265625,51200,789.78125,526,25,97,123.5958967410028,0.5927695035934448,1470,0.0003,0.12177734375,0.007851718,-1.7882456749677658,-0.0017993560883041936,0.5982021391391754,2.811342716217041,0.2
