time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,train/policy_gradient_loss,train/loss,train/explained_variance,train/entropy_loss,train/clip_fraction,train/value_loss,train/clip_range,train/learning_rate,train/approx_kl,train/n_updates
795,28,595.875,72,-366.9002329270833,57344,-0.0023785745797795244,9.457619667053223,0.9265620112419128,-0.7463400417938828,0.159423828125,92.77508025728166,0.2,0.0003,0.010865372,1500
794,29,599.3333333333334,74,-371.51288618181815,59392,-0.0029815531128406293,6.870514392852783,0.9092194139957428,-0.7886995851993561,0.04599609375,116.49077444970608,0.2,0.0003,0.004109559,1510
794,30,604.46,77,-371.82603025,61440,-0.002049910952337086,17.19570541381836,0.9121094793081284,-0.7962416032329201,0.060009765625,95.14761829674244,0.2,0.0003,0.0060429536,1520
795,31,607.82,79,-369.72847398000005,63488,-0.0003480113264231477,2.086829423904419,0.9523419737815857,-0.7777864545583725,0.055859375,44.84364216327667,0.2,0.0003,0.00480313,1530
789,32,612.34,82,-365.33024122,65536,-0.001112371398085088,23.169593811035156,0.8633396923542023,-0.6441112875938415,0.053076171875,119.08439998030663,0.2,0.0003,0.0039012325,1540
790,33,605.51,85,-363.93790502999997,67584,-0.003660978968400741,4.26030969619751,0.9469924457371235,-0.803508753143251,0.079833984375,60.7430406421423,0.2,0.0003,0.005665722,1550
783,34,611.62,88,-363.64294576,69632,-0.0019571535689465237,22.520130157470703,0.8913715407252312,-0.7991221757605672,0.069873046875,158.11478954553604,0.2,0.0003,0.010101436,1560
785,35,609.46,91,-365.90447911,71680,-0.0023265647556399926,5.25898551940918,0.9645299129188061,-0.7440454816445708,0.0658203125,33.01581088230014,0.2,0.0003,0.0057618837,1570
784,36,610.21,93,-364.67333556,73728,-0.0007627396364114248,78.6649398803711,0.865749254822731,-0.7407454969361424,0.05576171875,140.26507028266786,0.2,0.0003,0.0037359367,1580
786,37,604.78,96,-361.13282414,75776,-0.0019008976934856037,9.809195518493652,0.9312455803155899,-0.7349275397136807,0.062890625,122.70312875807285,0.2,0.0003,0.0057392325,1590
790,38,596.21,98,-358.38244018999995,77824,-0.0036489652935415505,6.5418009757995605,0.938684206455946,-0.7424283584579825,0.07744140625,94.74573731422424,0.2,0.0003,0.007434706,1600
793,39,587.01,100,-361.43814166000004,79872,-0.0013294040891196346,55.96177291870117,0.7673528492450714,-0.7459477828815579,0.01513671875,196.1455090612173,0.2,0.0003,0.002639993,1610
795,40,578.81,102,-359.13780061000006,81920,-0.002147121907182736,32.72282791137695,0.7861289232969284,-0.7654588455334306,0.0265625,191.57091774642467,0.2,0.0003,0.0047415704,1620
796,41,573.96,105,-357.20109522,83968,-0.004605670235469006,55.23768615722656,0.5969180464744568,-0.8208545871078968,0.085595703125,181.8225834518671,0.2,0.0003,0.0062628957,1630
799,42,561.78,107,-354.6030202000001,86016,-0.003114646465110127,25.593544006347656,0.9278810173273087,-0.7074348479509354,0.08779296875,98.33336348980666,0.2,0.0003,0.0060232915,1640
802,43,551.13,109,-347.62701377999997,88064,-0.004922506938237347,6.941862106323242,0.9085171744227409,-0.7499928975477814,0.04775390625,120.10026954934001,0.2,0.0003,0.004441956,1650
806,44,540.82,111,-346.08267004000004,90112,-0.0033638916691415945,38.124935150146484,0.7951879948377609,-0.7230280537158251,0.0859375,165.51190997064114,0.2,0.0003,0.004311844,1660
809,45,534.61,113,-342.66860398999995,92160,-0.004071416652732296,19.055078506469727,0.8042849749326706,-0.8122123653069139,0.069140625,216.05494994819165,0.2,0.0003,0.009281958,1670
811,46,525.61,116,-339.65867599000006,94208,-0.0026168730128119932,6.61616849899292,0.8819368407130241,-0.7514628896489739,0.066796875,123.78890057206154,0.2,0.0003,0.008096086,1680
813,47,522.56,118,-334.46071186,96256,-0.0015820958309632261,69.0673599243164,0.8864395245909691,-0.7604169247671961,0.035400390625,133.5398079186678,0.2,0.0003,0.00404193,1690
816,48,519.0,120,-330.4464130899999,98304,-0.0012657580115046584,4.780359745025635,0.8646269291639328,-0.8047175740823149,0.08017578125,175.3235596269369,0.2,0.0003,0.008637701,1700
818,49,516.28,122,-328.12342642,100352,-0.0005753404722781852,32.45558547973633,0.840287983417511,-0.5785856110975146,0.06064453125,141.54975618720056,0.2,0.0003,0.004406898,1710
857,1,670.5,2,101.787746,2048,-0.0032423286269477104,6.041750907897949,0.8607028424739838,-0.8002886844798922,0.07734375,183.72791468799113,0.2,0.0003,0.0053552226,1720
603,2,750.4,6,110.69383560000001,4096,-0.002669781072472688,14.20560073852539,0.2204379439353943,-0.7054143112152815,0.083837890625,97.16360231339931,0.2,0.0003,0.014618406,1730
611,3,746.625,10,107.621085875,6144,-0.0001950277204741724,14.940191268920898,0.19415795803070068,-0.816773166693747,0.06064453125,73.69689142256975,0.2,0.0003,0.0054986887,1740
616,4,742.7272727272727,13,97.35911845454547,8192,-0.001459283106669318,8.320189476013184,0.5905161201953888,-0.7717964887619019,0.0673828125,94.8304534241557,0.2,0.0003,0.005487525,1750
607,5,771.5384615384615,16,103.88073523076925,10240,-0.0019409469889069442,17.183717727661133,0.5438544750213623,-0.6939984701573849,0.031591796875,89.02102372944356,0.2,0.0003,0.0029735486,1760
613,6,750.4375,20,90.75246881250001,12288,-0.0029931565091828815,6.017500400543213,0.6635813415050507,-0.7617717642337084,0.030224609375,62.698035499453546,0.2,0.0003,0.0033641863,1770
625,7,743.578947368421,22,73.05057784210526,14336,-0.00401222969594528,78.51663970947266,0.5956990420818329,-0.8379081061109901,0.081005859375,136.14239284545184,0.2,0.0003,0.011589574,1780
623,8,729.1818181818181,26,64.54396636363636,16384,-0.0018607035475724843,12.109091758728027,0.6845838725566864,-0.7502246098592877,0.068408203125,103.67400456741453,0.2,0.0003,0.004480985,1790
634,9,722.88,29,65.31316284,18432,-0.0008173135011020349,69.9798812866211,0.6941976547241211,-0.82561015188694,0.052783203125,118.23925167322159,0.2,0.0003,0.0055995043,1800
636,10,712.6428571428571,32,53.46579203571429,20480,-0.006564536397490883,7.494693756103516,0.7242338061332703,-0.7919001584872604,0.0685546875,115.90881386250257,0.2,0.0003,0.009117429,1810
639,11,703.78125,35,62.912031375,22528,-0.0008128688466968014,50.505592346191406,0.5879528224468231,-0.7359489114955068,0.0423828125,121.5078555956483,0.2,0.0003,0.0035034302,1820
644,12,709.8529411764706,38,62.27126620588234,24576,-0.0016205344676563983,65.4939956665039,0.6351141035556793,-0.792511080019176,0.034326171875,100.37484257519245,0.2,0.0003,0.0040217624,1830
631,13,716.4166666666666,42,62.70728480555553,26624,-0.0040667325592949055,4.221884727478027,0.7501597255468369,-0.8079014372080564,0.088720703125,50.684066551178695,0.2,0.0003,0.0061539235,1840
631,14,728.6923076923077,45,59.10860328205125,28672,-0.0047672821303422095,6.945530891418457,0.6243775188922882,-0.7807841653004288,0.05966796875,60.769716064631936,0.2,0.0003,0.006970255,1850
637,15,724.4761904761905,48,55.859643452380936,30720,0.0006093124247854576,492.0338439941406,0.2553865313529968,-0.7811091406270861,0.0640625,213.71753488108516,0.2,0.0003,0.007984845,1860
634,16,730.2272727272727,51,55.915498113636346,32768,-0.003543940038434812,63.98985290527344,0.6715621948242188,-0.73087103292346,0.05751953125,124.25351201742887,0.2,0.0003,0.005969258,1870
640,17,732.6382978723404,54,51.63580927659573,34816,-0.0018858623283449561,2.6625800132751465,0.4977967143058777,-0.7869676301255822,0.0875,41.83434500917792,0.2,0.0003,0.008503206,1880
640,18,732.92,57,50.530050579999994,36864,-0.0027362392875147634,14.191287994384766,0.7356487512588501,-0.7696761664003133,0.06826171875,80.647998341918,0.2,0.0003,0.008421849,1890
640,19,733.9807692307693,60,50.28388707692307,38912,-0.003834976774669485,84.56421661376953,0.28402793407440186,-0.7814320497214794,0.05419921875,198.97816029787063,0.2,0.0003,0.004880839,1900
634,20,737.8545454545455,64,54.02222587272727,40960,-0.002121076619368978,3.335472345352173,0.6244476139545441,-0.6922471636906267,0.04580078125,64.8336455449462,0.2,0.0003,0.0048721214,1910
640,21,726.6949152542373,67,53.25753627118643,43008,-0.001353408908835263,14.242466926574707,0.6819736361503601,-0.7714090391993522,0.040478515625,85.66895989626646,0.2,0.0003,0.005129185,1920
640,22,726.5967741935484,70,56.02400858064515,45056,-0.0009156640277069528,77.25334930419922,0.48426884412765503,-0.7198017003014684,0.02529296875,146.2996126398444,0.2,0.0003,0.0033376357,1930
635,23,731.859375,74,54.913205796875,47104,-0.00013971002554171718,5.209731101989746,0.7713712751865387,-0.8008668281137943,0.0439453125,68.16733204945922,0.2,0.0003,0.0049655405,1940
637,24,734.7424242424242,77,51.00897156060606,49152,0.0007113278887118212,3.6897661685943604,0.8333027809858322,-0.7453084580600262,0.08369140625,45.114814195409416,0.2,0.0003,0.009783983,1950
637,25,734.2753623188406,80,47.62822310144927,51200,-0.0018598186383314897,143.78045654296875,0.3594675064086914,-0.8202475417405367,0.098291015625,107.16633552983403,0.2,0.0003,0.007984308,1960
640,26,730.6805555555555,83,52.341007930555556,53248,-0.004971340110932943,13.22383975982666,0.617709755897522,-0.7251407021656633,0.076611328125,103.10670964419842,0.2,0.0003,0.010662186,1970
642,27,737.0533333333333,86,48.95156606666667,55296,-0.002016682828980265,23.120744705200195,0.7303617596626282,-0.7380095444619655,0.05107421875,92.44276272878051,0.2,0.0003,0.00466589,1980
642,28,733.4102564102565,89,49.038540282051294,57344,0.00018455651916156058,100.06951141357422,0.6601152122020721,-0.7744472092017531,0.098095703125,117.36186412945389,0.2,0.0003,0.007862268,1990
647,29,724.4691358024692,91,44.18177960493828,59392,-0.0010117654102941743,72.75183868408203,0.5234314203262329,-0.7702935669571161,0.0416015625,115.85827125459909,0.2,0.0003,0.0034715869,2000
651,30,728.1785714285714,94,45.268185,61440,-0.0018733543445705436,215.42953491210938,0.7307332158088684,-0.7916385585442185,0.07626953125,91.17007100135088,0.2,0.0003,0.005540602,2010
646,31,730.1511627906976,98,43.78237823255814,63488,-0.002457478582800832,5.6549859046936035,0.8377799540758133,-0.7151568204164505,0.068505859375,63.1157292149961,0.2,0.0003,0.0063699703,2020
645,32,731.4157303370787,101,42.497801988764046,65536,-0.0014669751253677532,1.4400285482406616,0.2715364694595337,-0.7560202326625586,0.062548828125,97.1425095718354,0.2,0.0003,0.011089101,2030
646,33,734.5054945054945,104,42.73239046153846,67584,-0.0021651559945894405,198.5030975341797,0.5981789529323578,-0.7440332049503923,0.086376953125,89.07096667289734,0.2,0.0003,0.003956517,2040
649,34,728.2315789473685,107,41.975962,69632,-0.006281199854856823,51.34909439086914,0.7613048702478409,-0.7686190465465188,0.077294921875,73.50135697424412,0.2,0.0003,0.013765939,2050
653,35,720.5959595959596,109,37.6003412020202,71680,8.02032391220564e-05,47.012813568115234,0.7896285504102707,-0.7376760927960276,0.059228515625,101.37861294150352,0.2,0.0003,0.0045466293,2060
657,36,722.9,112,35.25428155,73728,-0.004418896055722143,125.9771499633789,0.6453514099121094,-0.7120173633098602,0.080908203125,171.98737669587135,0.2,0.0003,0.007475527,2070
660,37,717.38,114,34.53643661,75776,-0.001436217324953759,8.997838020324707,0.7667131125926971,-0.7094866091385483,0.04189453125,111.22701355293393,0.2,0.0003,0.005613775,2080
660,38,717.74,117,30.58505601,77824,-0.0017925532611116068,11.633687973022461,0.6255798041820526,-0.731959824077785,0.057470703125,95.02438493669032,0.2,0.0003,0.0046906173,2090
662,39,716.24,120,30.143860579999995,79872,-0.0005700485155102797,22.737977981567383,0.8070984780788422,-0.7507236387580634,0.064892578125,75.36365314349533,0.2,0.0003,0.0074851187,2100
665,40,718.25,123,27.583768829999993,81920,-0.0007123847302864305,36.06991195678711,0.46914535760879517,-0.7560167821124196,0.0673828125,111.09881571680307,0.2,0.0003,0.007952172,2110
665,41,724.15,126,28.368719779999996,83968,-0.0007791066105710343,0.6933906674385071,0.6524207592010498,-0.7496209802106023,0.0625,64.51577661335469,0.2,0.0003,0.004403999,2120
667,42,720.4,128,27.041345709999995,86016,0.0006303789916273673,267.9369201660156,0.7926680147647858,-0.7297819135710597,0.118505859375,41.08523464277387,0.2,0.0003,0.0105970055,2130
669,43,728.19,131,27.649183040000004,88064,-0.0019511641778080957,59.70701217651367,0.4920923113822937,-0.7301802814006806,0.05810546875,115.97514433115721,0.2,0.0003,0.0059981025,2140
668,44,730.59,134,30.935168900000004,90112,-0.0018661678186617792,6.531084060668945,0.42658984661102295,-0.6850651552900672,0.0419921875,61.13709189146757,0.2,0.0003,0.01106913,2150
665,45,735.2,138,31.48542244,92160,-0.0024898185296478915,39.69883728027344,0.30681049823760986,-0.7304241811856628,0.07626953125,98.24386789128184,0.2,0.0003,0.00785949,2160
666,46,735.29,141,31.707501790000002,94208,-0.003616536439221818,8.504820823669434,0.7393356263637543,-0.7296739686280489,0.102880859375,37.7559578537941,0.2,0.0003,0.0119417235,2170
668,47,741.01,144,29.73147785,96256,-0.001221917391376337,26.39969825744629,0.4707448482513428,-0.7414726600050926,0.043212890625,124.92779897078871,0.2,0.0003,0.003954131,2180
664,48,742.51,148,29.16938932,98304,-0.0024110214464599265,8.70681381225586,0.5097909271717072,-0.7413452977314592,0.0998046875,60.25183518305421,0.2,0.0003,0.008589748,2190
664,49,739.74,150,28.063463539999997,100352,-0.0023713233742455484,1.95302414894104,0.7811687588691711,-0.7169563923031091,0.061865234375,48.57272385805845,0.2,0.0003,0.003817711,2200
667,50,736.15,153,24.09952148,102400,-0.0016591290408541682,14.364904403686523,0.33586204051971436,-0.7435627384111285,0.05849609375,122.04200655817985,0.2,0.0003,0.0043657115,2210
669,51,735.48,156,27.56871623,104448,-0.0031127374750212766,173.25070190429688,0.42260652780532837,-0.739913802780211,0.02763671875,169.18124665170907,0.2,0.0003,0.004149303,2220
669,52,734.97,159,24.57225257,106496,-0.004249792478731251,3.5992624759674072,0.6394691169261932,-0.7464749557897449,0.08837890625,96.74497453868389,0.2,0.0003,0.009577964,2230
669,53,734.19,162,25.35081068,108544,-0.0023938398786413017,41.1707649230957,0.4611787796020508,-0.7179793218150735,0.09189453125,109.44989034794271,0.2,0.0003,0.010198043,2240
670,54,738.35,164,24.14506291,110592,-0.0012337663491052808,25.672212600708008,0.7093424201011658,-0.757217969186604,0.09072265625,88.10075769647956,0.2,0.0003,0.0074484963,2250
670,55,737.5,167,24.028532739999996,112640,-0.0009991156861360651,2.201758861541748,0.796464279294014,-0.7628263326361775,0.089697265625,76.42720119394362,0.2,0.0003,0.003936593,2260
669,56,739.5,171,22.954584310000005,114688,-0.004163830685138236,46.87270736694336,0.6967892646789551,-0.7278551077470183,0.069091796875,71.54829147346318,0.2,0.0003,0.0050354013,2270
669,57,742.2,174,22.284073420000006,116736,-0.0023120168480090797,14.488607406616211,0.7113363146781921,-0.6702418196946383,0.06357421875,100.43849666267633,0.2,0.0003,0.011043205,2280
665,58,745.81,178,22.590976649999998,118784,-0.001127776269277092,4.581225872039795,0.8140081912279129,-0.7245544273406267,0.048583984375,77.7916360065341,0.2,0.0003,0.004622735,2290
665,59,743.86,181,22.841406399999997,120832,-0.005234407659736462,6.230325698852539,0.711415022611618,-0.7933803243562579,0.0630859375,55.16294553726912,0.2,0.0003,0.004570784,2300
666,60,737.82,184,24.105405929999996,122880,-5.086972523713484e-05,17.436389923095703,0.7661041468381882,-0.688542240485549,0.0626953125,67.8111633837223,0.2,0.0003,0.004622882,2310
667,61,735.57,187,23.909630059999998,124928,-0.0013580371605712571,6.583658218383789,0.6413446068763733,-0.7102206351235509,0.082421875,107.43433347046376,0.2,0.0003,0.0057911216,2320
669,62,728.88,189,22.743216509999996,126976,-0.0017279985353525263,359.03424072265625,0.6807179152965546,-0.7395597696304321,0.0533203125,124.99703595116735,0.2,0.0003,0.0061305817,2330
670,63,725.61,192,23.127320799999993,129024,-0.0005390293805248803,71.96430206298828,0.6906265318393707,-0.7540002390742302,0.057763671875,121.40547590851784,0.2,0.0003,0.004435326,2340
671,64,728.5,195,25.1188319,131072,-0.0012402741354890167,15.537079811096191,0.6148254573345184,-0.7383890334516764,0.05068359375,132.05733319222927,0.2,0.0003,0.0061351955,2350
671,65,731.32,198,27.146249669999996,133120,-0.0035762993393291254,14.03713321685791,0.6583837568759918,-0.6815091423690319,0.140673828125,74.01973605901003,0.2,0.0003,0.009521579,2360
670,66,725.26,201,29.615655750000002,135168,-0.000133817846653983,10.387718200683594,0.7538790106773376,-0.7130787258967757,0.0572265625,60.60644248127937,0.2,0.0003,0.0055745244,2370
670,67,722.2,204,33.09862628,137216,0.0002553071666625328,47.1304931640625,0.5064741373062134,-0.6534073743969202,0.049365234375,104.41793983727693,0.2,0.0003,0.002244595,2380
670,68,718.18,207,32.92155358,139264,-0.0005331743341230322,88.18392181396484,0.6595706343650818,-0.7236907009035349,0.045654296875,114.89066555052996,0.2,0.0003,0.0032278686,2390
669,69,723.32,211,37.163640889999996,141312,0.0005131334663019515,9.823302268981934,0.8219722211360931,-0.7542873926460743,0.101220703125,57.6271745134145,0.2,0.0003,0.0074826796,2400
672,70,728.84,213,38.13584127000001,143360,-0.0028454003171646037,90.64437866210938,0.7549149841070175,-0.6955723559483886,0.064794921875,84.6556898266077,0.2,0.0003,0.0060562855,2410
515,71,729.1,282,42.03702837,145408,-0.0049595551943639295,53.61714172363281,0.43374019861221313,-0.6922610599547625,0.0955078125,158.71611019521953,0.2,0.0003,0.011823047,2420
516,72,725.28,285,39.59248,147456,-0.0012921956797072199,2.089146137237549,0.7721199840307236,-0.7112560916692019,0.0537109375,61.01700547337532,0.2,0.0003,0.0044179354,2430
519,73,731.35,287,39.44437326,149504,-0.0009051199471286963,6.76047945022583,0.5044487118721008,-0.7303384518250823,0.031396484375,89.97398056909442,0.2,0.0003,0.003909525,2440
521,74,728.78,290,43.11534153,151552,-0.0007962531264638529,246.34048461914062,0.800029844045639,-0.7218949507921935,0.090869140625,62.37744767181575,0.2,0.0003,0.0069355154,2450
522,75,729.26,294,45.10010896000001,153600,-0.002047450865939027,13.828202247619629,0.7737907767295837,-0.6850756589323282,0.074951171875,47.981356259435415,0.2,0.0003,0.00705327,2460
523,76,719.81,297,47.004368750000005,155648,-0.0006808157442719676,1.109466314315796,0.7975995987653732,-0.7562230607494712,0.10078125,46.30796819552779,0.2,0.0003,0.008016359,2470
526,77,717.9,299,47.65660639,157696,-0.0021894086712563876,380.018798828125,0.7878586053848267,-0.6976522631943226,0.0609375,86.34057551547885,0.2,0.0003,0.0044296104,2480
527,78,711.0,302,47.90331441,159744,-0.0017672593843599317,5.405168056488037,0.5387775897979736,-0.7057705454528331,0.044677734375,143.01365993022918,0.2,0.0003,0.0032298777,2490
529,79,710.67,305,47.52770361000001,161792,-0.002224223896701005,7.6614580154418945,0.8350738435983658,-0.7135311957448721,0.041162109375,56.64390883818269,0.2,0.0003,0.00397015,2500
530,80,712.7,308,50.10050051,163840,-0.002865054268477252,4.048412799835205,0.7357719540596008,-0.7557034391909838,0.058544921875,63.20895692929626,0.2,0.0003,0.006454696,2510
533,81,715.16,311,50.87445569,165888,0.001422349070344353,4.690523147583008,0.8107505589723587,-0.689112083800137,0.05712890625,36.55632373187691,0.2,0.0003,0.008805484,2520
535,82,711.59,313,49.06446113999999,167936,-0.0023245168678840853,4.230757236480713,0.7694758027791977,-0.7080278826877475,0.071240234375,67.8130002591759,0.2,0.0003,0.007999248,2530
535,83,707.35,317,47.17218882,169984,5.644287884933874e-05,5.979203701019287,0.6182147264480591,-0.6431341540068388,0.025537109375,109.74157956093549,0.2,0.0003,0.0014634215,2540
537,84,710.35,320,51.66626466,172032,-0.0015163649295573123,11.381077766418457,0.4905710816383362,-0.5882815306074918,0.04638671875,91.34597751647235,0.2,0.0003,0.003982469,2550
538,85,712.81,323,55.18195673999999,174080,-0.0015170402824878693,2.4382989406585693,0.7952329814434052,-0.6993721280246973,0.083984375,44.35019386000931,0.2,0.0003,0.0057451567,2560
539,86,710.83,326,56.32923370999999,176128,-0.0014953288799006259,7.7034101486206055,0.7711091488599777,-0.6614147280342877,0.028125,67.75992918498814,0.2,0.0003,0.003078334,2570
542,87,708.16,328,55.36091870999999,178176,-0.0009083847966394387,1.916439175605774,0.8474939912557602,-0.7458332445472479,0.07060546875,53.870602505095306,0.2,0.0003,0.006321421,2580
543,88,706.28,331,58.91499378999999,180224,-0.0017174608867208008,55.46928024291992,0.6339923441410065,-0.7315034791827202,0.076025390625,97.74195353612303,0.2,0.0003,0.008731711,2590
546,89,704.57,333,60.551421659999995,182272,-0.002214164621545933,9.502486228942871,0.7699183970689774,-0.6658098032698035,0.01796875,59.36666515916586,0.2,0.0003,0.001724927,2600
545,90,708.1,338,62.55400333000001,184320,-0.0008787644797848771,9.952802658081055,0.7297002673149109,-0.7044012125581502,0.058642578125,35.29236445017159,0.2,0.0003,0.006666954,2610
546,91,709.82,340,62.00257485,186368,0.0003066527111514006,2.629948139190674,0.8005951642990112,-0.6635833429172635,0.0693359375,35.15467360056937,0.2,0.0003,0.0070119835,2620
547,92,714.91,344,62.662052450000004,188416,-0.0003907666708983015,5.894397735595703,0.7924233078956604,-0.6163520644418895,0.03994140625,42.702413723617795,0.2,0.0003,0.0053651645,2630
547,93,715.62,347,62.6772222,190464,-0.0008842002745950595,0.6167221069335938,0.5811133682727814,-0.6229619394056499,0.068603515625,23.3772488379851,0.2,0.0003,0.007910965,2640
549,94,714.81,350,59.57678596000001,192512,-0.006034757149245706,3.350905418395996,0.6951240301132202,-0.6843650536611676,0.087890625,55.25975321047008,0.2,0.0003,0.007013946,2650
550,95,716.17,353,63.106550819999995,194560,-0.0021338506136089563,28.472265243530273,0.5484415292739868,-0.6330176086165011,0.049560546875,99.04444350600242,0.2,0.0003,0.0042433348,2660
552,96,717.77,356,62.33213998,196608,-0.001317301324525033,4.875303268432617,0.6387419998645782,-0.7273128669708967,0.0638671875,63.412241445854306,0.2,0.0003,0.004655715,2670
553,97,721.19,358,66.24877861,198656,-0.0005983854876831174,35.82236862182617,0.6219277679920197,-0.7045215252786875,0.0322265625,86.00518159270287,0.2,0.0003,0.005500289,2680
555,98,719.08,361,64.29854173,200704,-0.0016847359178427724,55.662391662597656,0.544138640165329,-0.6849994195625186,0.03662109375,163.5742334008217,0.2,0.0003,0.003556355,2690
