time/fps,rollout/ep_len_mean,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/clip_fraction,train/value_loss,train/loss,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/n_updates,train/clip_range
604,800.6086956521739,27,91,55296,-712.3880961884058,0.065234375,159.38335983753205,76.76786804199219,0.7943577468395233,0.005694529,-0.0017434759332900286,0.0003,-0.8339825425297022,1490,0.2
607,802.1267605633802,28,94,57344,-712.1729703943662,0.037255859375,123.46028005182743,36.61872482299805,0.9072523936629295,0.005639366,-0.0021905651316046714,0.0003,-0.77718455940485,1500,0.2
611,797.0135135135135,29,97,59392,-706.444380027027,0.0603515625,45.64027948603034,8.0416841506958,0.9287770614027977,0.008657958,-0.006410930134006776,0.0003,-0.8056865110993385,1510,0.2
609,802.3552631578947,30,100,61440,-711.8407529868422,0.0857421875,44.33696458339691,10.6025390625,0.931963711977005,0.0077985125,-0.003035958013788331,0.0003,-0.8010031143203378,1520,0.2
612,799.7341772151899,31,103,63488,-711.448945886076,0.075341796875,28.109573838487268,1.7602232694625854,0.7976152747869492,0.0060891784,-0.000804851087013958,0.0003,-0.8586993705481291,1530,0.2
611,800.074074074074,32,107,65536,-707.0778584567901,0.0275390625,153.07497959434986,31.452199935913086,0.6251314580440521,0.0053114938,-0.0014294122029241407,0.0003,-0.8206637535244227,1540,0.2
613,800.547619047619,33,110,67584,-703.96693325,0.029736328125,99.95901822894811,357.8152160644531,0.9097972735762596,0.0029436066,-0.0013530297026591142,0.0003,-0.7635882807895541,1550,0.2
604,799.2068965517242,34,115,69632,-697.9844656666667,0.0630859375,99.92413306385279,3.4105491638183594,0.8624027669429779,0.004797699,-0.0035934923638706096,0.0003,-0.7960427738726139,1560,0.2
606,798.1348314606741,35,118,71680,-697.4244997303371,0.07705078125,64.638721729815,72.45025634765625,0.9540126509964466,0.012325713,-0.0037176202120463133,0.0003,-0.7119488688185811,1570,0.2
612,790.0430107526881,36,120,73728,-686.8382152795699,0.050439453125,73.08123657703399,16.87049102783203,0.5392637252807617,0.0041090623,-0.002337048187473556,0.0003,-0.8305145431309938,1580,0.2
615,784.90625,37,123,75776,-686.2064309791667,0.06728515625,138.03755124807358,40.08046340942383,0.8804340735077858,0.004897912,-0.0030788818607106806,0.0003,-0.7378647275269031,1590,0.2
620,773.64,38,125,77824,-679.9393644800001,0.0599609375,72.22990840002895,21.626956939697266,0.49243712425231934,0.004139826,-0.00039150901393441017,0.0003,-0.8306622682139277,1600,0.2
623,769.16,39,128,79872,-676.7211660499999,0.055712890625,39.60393273606896,12.899466514587402,0.7904302477836609,0.0072093243,1.9809420336969197e-05,0.0003,-0.7683636046946049,1610,0.2
626,758.04,40,130,81920,-666.5662459499998,0.083203125,30.48307969123125,64.89751434326172,0.8947063907980919,0.0054329406,-0.0013976171831018291,0.0003,-0.7859987266361713,1620,0.2
630,746.01,41,133,83968,-655.0262816999999,0.0283203125,125.53546925485134,19.09679412841797,0.7365123331546783,0.0023263204,-0.0014505980168905807,0.0003,-0.7430483054369688,1630,0.2
632,741.08,42,135,86016,-647.3118965900001,0.026220703125,183.45290033519268,421.07611083984375,0.5398616790771484,0.0021746685,-0.0010429460482555442,0.0003,-0.7584381451830268,1640,0.2
634,734.52,43,138,88064,-635.29116344,0.048681640625,152.79378786981107,17.083515167236328,0.8172993659973145,0.012820641,-0.005402053522266215,0.0003,-0.7497085953131318,1650,0.2
638,722.17,44,141,90112,-630.96208539,0.031787109375,194.29804089069367,40.41025924682617,0.7782794535160065,0.002942116,-0.0012639857624890283,0.0003,-0.7487678654491902,1660,0.2
761,1000.0,1,2,2048,20.504939,0.074462890625,91.32276765406132,111.33211517333984,0.703136146068573,0.0063839843,-0.0018844331927539316,0.0003,-0.7998959025368094,1670,0.2
785,651.0,2,5,4096,-68.1579966,0.119775390625,21.506391249597073,3.204458236694336,0.7822912335395813,0.011566798,-0.00149296044910443,0.0003,-0.7569154653698206,1680,0.2
715,750.7142857142857,3,8,6144,-38.816483142857145,0.05654296875,176.34643627405165,125.45052337646484,0.38483482599258423,0.00447579,-0.004410862883378286,0.0003,-0.7408307014033199,1690,0.2
683,801.2222222222222,4,11,8192,-44.1821308888889,0.14521484375,14.671400961279868,3.244758367538452,0.8526236414909363,0.011282336,-0.005017183352902066,0.0003,-0.7858517689630389,1700,0.2
675,850.9166666666666,5,15,10240,-32.32683600000001,0.03935546875,42.46819080933928,17.698593139648438,0.7642290592193604,0.003685359,-0.00011119453920400701,0.0003,-0.7699216151610017,1710,0.2
678,830.2857142857143,6,18,12288,-32.699917642857145,0.0630859375,12.22062345072627,1.9794751405715942,0.9002588465809822,0.004213838,0.0009191412769723684,0.0003,-0.753202011063695,1720,0.2
652,824.0,7,21,14336,-36.44712241176471,0.02734375,30.9825822904706,9.604372024536133,0.8275993913412094,0.0058738794,-0.0006715191106195561,0.0003,-0.7566695561632514,1730,0.2
625,842.5263157894736,8,26,16384,-26.826200736842107,0.0517578125,41.0463302731514,10.959969520568848,0.8108203858137131,0.0041575283,-0.0003267362204496749,0.0003,-0.7676560375839472,1740,0.2
622,816.0454545454545,9,29,18432,-33.8997205,0.079443359375,30.417820870503782,1.6040608882904053,0.8015031218528748,0.0039724754,-0.0028549524111440407,0.0003,-0.7753343535587192,1750,0.2
599,813.0833333333334,10,34,20480,-27.950092166666664,0.029736328125,91.07129660695792,29.970762252807617,0.7166584432125092,0.0021681103,0.00045963001393829473,0.0003,-0.7396720144897699,1760,0.2
603,833.8518518518518,11,37,22528,-22.879892814814813,0.06123046875,40.696752846241,5.31278657913208,0.7831629663705826,0.007932315,-0.0018621891511429566,0.0003,-0.7456864401698112,1770,0.2
602,818.6551724137931,12,40,24576,-24.815623206896547,0.054443359375,26.110641882941128,1.3933143615722656,0.8188845664262772,0.00849691,-0.0009948932209226768,0.0003,-0.7842982782050967,1780,0.2
608,830.3548387096774,13,43,26624,-23.485743451612894,0.058642578125,61.95403097420931,3.612431764602661,0.6011965274810791,0.0025299883,-0.0013332339931366732,0.0003,-0.7848678827285767,1790,0.2
605,840.6363636363636,14,47,28672,-21.834830303030305,0.06318359375,24.59694642946124,2.154711961746216,0.8006894886493683,0.007114551,-0.000713855256617535,0.0003,-0.7647562827914953,1800,0.2
595,849.7428571428571,15,51,30720,-20.873448485714288,0.0412109375,17.328371179848908,0.5966430306434631,0.8493016213178635,0.0040736883,-0.0010845098528079688,0.0003,-0.7614215344190598,1810,0.2
598,810.325,16,54,32768,-27.840467649999994,0.078515625,20.034262342005967,1.2029151916503906,0.8495325446128845,0.0060836207,-0.0018522396683692932,0.0003,-0.7875068847090005,1820,0.2
596,819.3571428571429,17,58,34816,-23.92080504761904,0.018994140625,120.98287813961505,33.08894729614258,0.6572167277336121,0.0026558046,-0.0016248689156782349,0.0003,-0.7106328964233398,1830,0.2
602,827.5681818181819,18,61,36864,-24.594884249999993,0.0474609375,18.656366131082176,1.2469829320907593,0.8186153322458267,0.0053342893,-0.0007302760102902539,0.0003,-0.7627190541476011,1840,0.2
604,811.063829787234,19,64,38912,-28.20384521276595,0.056591796875,14.540849776566029,2.932344913482666,0.8965431377291679,0.006277913,-0.00021989733431837521,0.0003,-0.7506481429561973,1850,0.2
608,818.7755102040817,20,67,40960,-25.327710285714286,0.05751953125,40.28621264249087,3.7414679527282715,0.82337686419487,0.0047452217,-0.0015721180359832942,0.0003,-0.7593275839462876,1860,0.2
610,825.8823529411765,21,70,43008,-25.044355392156863,0.0748046875,16.20966638699174,1.4700162410736084,0.8774684816598892,0.00506601,-0.0007129181245545624,0.0003,-0.7471040345728397,1870,0.2
607,831.5283018867924,22,74,45056,-21.461729471698114,0.06650390625,15.1615446716547,2.196089744567871,0.9152911156415939,0.005175963,-0.0009927157159836497,0.0003,-0.7495483823120594,1880,0.2
602,838.4285714285714,23,78,47104,-18.13707201785714,0.093212890625,36.297164214774966,1.5926820039749146,0.8116931468248367,0.009977132,-0.003624816148658283,0.0003,-0.7498108167201281,1890,0.2
600,803.672131147541,24,81,49152,-25.195485098360653,0.055810546875,54.13196353167295,4.815375804901123,0.7581378519535065,0.0062718294,-0.0006667745437880512,0.0003,-0.7343733441084623,1900,0.2
600,794.890625,25,85,51200,-25.094447765625,0.025244140625,68.66657763719559,44.48582077026367,0.7487409710884094,0.0023032036,-0.0014494073002424557,0.0003,-0.7335805812850594,1910,0.2
595,800.1212121212121,26,89,53248,-23.673142166666665,0.057470703125,30.97081978097558,13.202037811279297,0.9041526019573212,0.00610899,-0.0037063223746372385,0.0003,-0.7520441967993975,1920,0.2
600,806.0,27,92,55296,-22.825435794117645,0.0583984375,34.99529336243868,18.238100051879883,0.8493862748146057,0.0057077715,-0.0022587254454265347,0.0003,-0.7008588144555687,1930,0.2
603,798.1830985915493,28,94,57344,-25.278220535211265,0.06435546875,14.389787635952235,2.643158197402954,0.9398348890244961,0.003985836,-0.0018465758010279387,0.0003,-0.7824562467634678,1940,0.2
600,803.7123287671233,29,98,59392,-23.87761987671233,0.055712890625,48.19716607332229,12.175071716308594,0.8728555589914322,0.00839321,0.00021808165911352262,0.0003,-0.7496395044028759,1950,0.2
600,803.4868421052631,30,102,61440,-25.09452784210527,0.048828125,20.191564690694214,2.1453630924224854,0.8224561959505081,0.0044767493,0.0012519667383458,0.0003,-0.7663119686767459,1960,0.2
600,783.716049382716,31,105,63488,-28.50006929629629,0.032861328125,33.55789110288024,3.1489555835723877,0.902274876832962,0.004260551,-0.0025470834436418953,0.0003,-0.7803567357361316,1970,0.2
601,785.0963855421687,32,108,65536,-27.870311662650593,0.03798828125,133.3569966316223,87.74457550048828,0.7483429610729218,0.0039804936,-0.0026130167039809748,0.0003,-0.7637607416138052,1980,0.2
596,785.7325581395348,33,113,67584,-28.55328747674418,0.03232421875,55.86596167162061,3.4599597454071045,0.8040145635604858,0.0037329737,-0.000296212914690841,0.0003,-0.762953569367528,1990,0.2
600,775.6629213483146,34,115,69632,-30.60747788764045,0.064501953125,27.70557534098625,1.8359774351119995,0.8996692150831223,0.0044305753,-0.0016363138958695345,0.0003,-0.7833594335243106,2000,0.2
600,778.978021978022,35,119,71680,-28.22459171428572,0.076708984375,25.325237659737468,10.30508041381836,0.9372985810041428,0.005842607,-0.003039334651839454,0.0003,-0.7580196641385555,2010,0.2
596,783.7311827956989,36,123,73728,-26.932615139784954,0.055908203125,39.35158337056637,1.3410558700561523,0.7778167575597763,0.0036731001,0.00044913795645697976,0.0003,-0.6338844586163759,2020,0.2
599,783.96875,37,126,75776,-26.82025953125,0.07421875,27.972804981842636,9.486309051513672,0.7972610592842102,0.005289372,-0.002324805557145737,0.0003,-0.7895157299935818,2030,0.2
603,772.52,38,128,77824,-28.409971079999995,0.024169921875,47.87590226531029,3.3532965183258057,0.9027891084551811,0.0023199948,-6.174900918267667e-05,0.0003,-0.7436994818970561,2040,0.2
604,771.3,39,132,79872,-28.066691989999995,0.03466796875,89.8157261505723,8.846135139465332,0.7579090148210526,0.0012976301,0.000307519920534105,0.0003,-0.780553787201643,2050,0.2
602,782.74,40,135,81920,-24.980855479999992,0.083642578125,36.11105558499694,1.9976720809936523,0.8909500539302826,0.0074196644,-0.0013282939049531705,0.0003,-0.8104701539501548,2060,0.2
600,782.74,41,139,83968,-25.733507059999994,0.054638671875,13.963880877569318,1.4687267541885376,0.8810945376753807,0.0035334826,-0.0012752627677400596,0.0003,-0.8276195039972662,2070,0.2
599,768.02,42,143,86016,-26.30672755,0.0357421875,14.362738105654717,2.17022705078125,0.8936266973614693,0.0043654265,-7.744651447865181e-05,0.0003,-0.82684505302459,2080,0.2
599,771.53,43,146,88064,-23.780634120000006,0.0482421875,47.448173102736476,237.4674530029297,0.8894106596708298,0.004192041,-0.00304550149012357,0.0003,-0.7984671069309115,2090,0.2
594,769.76,44,151,90112,-23.99574468000001,0.102490234375,44.32835990972817,1.4346561431884766,0.7297822535037994,0.008516614,-0.003601271304069087,0.0003,-0.8204805321991444,2100,0.2
598,750.96,45,153,92160,-25.619129579999996,0.01884765625,46.33622543215752,9.247766494750977,0.650490939617157,0.0020479932,-0.000634194830126944,0.0003,-0.6336135578341782,2110,0.2
594,759.17,46,158,94208,-23.515529159999996,0.034033203125,136.11281771212816,12.274262428283691,0.7494590878486633,0.0057152635,-0.0018114874183083884,0.0003,-0.7819506829604507,2120,0.2
595,756.61,47,161,96256,-26.147571729999992,0.045947265625,29.9027243681252,9.657060623168945,0.6878554821014404,0.0045376914,-0.0020841829380515266,0.0003,-0.8202420568093658,2130,0.2
595,751.77,48,165,98304,-26.09190649999999,0.069091796875,62.65881104916334,4.422868728637695,0.8051947504281998,0.008395463,-0.003232575253059622,0.0003,-0.7818091621622443,2140,0.2
598,730.66,49,167,100352,-28.645532120000002,0.020751953125,66.40228007137776,6.469120025634766,0.8539059609174728,0.0036029262,-0.00020543418868328444,0.0003,-0.6999574735760689,2150,0.2
