rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,train/loss,train/clip_fraction,train/explained_variance,train/entropy_loss,train/approx_kl,train/value_loss,train/policy_gradient_loss,train/clip_range,train/std,train/n_updates
601.1176470588235,587,52,15,30720,-92.94893201960785,0.0003,150.28143310546875,0.052099609375,0.45671677589416504,-1.7852481666952371,0.008659339,144.6505916982889,-0.003257450852834154,0.2,0.5882365703582764,1370
595.8703703703703,590,55,16,32768,-84.86277150000002,0.0003,68.59490966796875,0.12783203125,0.6335027813911438,-1.7797165412455798,0.010744313,108.96359487771988,-0.000403168001503218,0.2,0.5902067422866821,1380
580.0833333333334,598,58,17,34816,-84.83800973333334,0.0003,14.113572120666504,0.08916015625,0.5703563690185547,-1.783073813095689,0.0065462003,134.03396654129028,-0.00536397074101842,0.2,0.5898560285568237,1390
580.1746031746031,603,61,18,36864,-84.63864600000001,0.0003,285.088623046875,0.07275390625,0.6023870706558228,-1.7707493882626295,0.0053068227,203.7891121417284,-0.0029826269688783213,0.2,0.5832314491271973,1400
581.2575757575758,596,65,19,38912,-79.8569291060606,0.0003,16.11554527282715,0.0734375,0.732276052236557,-1.7632513735443354,0.0031354656,88.38739855736495,-0.0018421617089188658,0.2,0.584865391254425,1410
593.5797101449275,578,70,20,40960,-78.44374784057972,0.0003,4.8003644943237305,0.09365234375,0.6597178280353546,-1.7604508370161056,0.008386942,95.07450803071261,0.0004580408152833115,0.2,0.5821635723114014,1420
594.3333333333334,580,74,21,43008,-76.38923491666667,0.0003,1.1732933521270752,0.113134765625,0.5143162906169891,-1.7394984804093838,0.012812762,49.30041164234281,-0.0025714789240737445,0.2,0.5742861032485962,1430
595.6533333333333,574,78,22,45056,-71.90177324,0.0003,9.006972312927246,0.084326171875,0.6584155857563019,-1.7348085276782512,0.0076167234,72.47813206166029,0.0010103966131282504,0.2,0.5781368613243103,1440
599.7692307692307,574,82,23,47104,-72.56135384615385,0.0003,21.309640884399414,0.07548828125,0.6875207722187042,-1.7375200673937798,0.01008528,100.0787750557065,-0.0032794369180919603,0.2,0.5760581493377686,1450
609.775,570,86,24,49152,-72.3855026375,0.0003,36.18331527709961,0.082958984375,0.36099839210510254,-1.7400345034897327,0.011881184,123.12481333464385,0.0007679501512029673,0.2,0.57994544506073,1460
615.4024390243902,569,89,25,51200,-74.26555056097561,0.0003,1.3768765926361084,0.10693359375,0.6659224629402161,-1.730155572295189,0.008457737,41.723471119999886,-0.0007254331459989772,0.2,0.5702430009841919,1470
