time/fps,rollout/ep_rew_mean,time/iterations,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/n_updates,train/approx_kl,train/entropy_loss,train/explained_variance,train/clip_fraction,train/loss,train/clip_range
744,-415.05485881111105,26,71,587.4111111111112,53248,-0.0015797852425748714,110.29664721041918,0.0003,1480,0.0041047838,-0.8071032525971532,0.9133641198277473,0.035107421875,13.320040702819824,0.2
747,-409.3392939052631,27,73,580.3263157894737,55296,-0.003428041008010041,79.71974748373032,0.0003,1490,0.009426175,-0.7976218108087778,0.9437597244977951,0.107177734375,6.001414775848389,0.2
750,-405.39226370707064,28,76,578.959595959596,57344,-0.0024009025073610246,170.75014824569226,0.0003,1500,0.0030591404,-0.7797307020053268,0.9073349311947823,0.055224609375,20.565710067749023,0.2
755,-400.78097581000003,29,78,570.5,59392,-0.0023006580642686457,117.88441079556942,0.0003,1510,0.0030944273,-0.7621720360592008,0.8957673087716103,0.037939453125,20.891525268554688,0.2
757,-400.56625705,30,81,564.16,61440,-0.001473098355199909,115.97436256706715,0.0003,1520,0.0038299914,-0.7000277636572718,0.9249593019485474,0.029541015625,4.568551063537598,0.2
762,-404.58598667000007,31,83,566.31,63488,-0.0016852396343892905,170.56445437073708,0.0003,1530,0.006689191,-0.7603164045140147,0.7679098099470139,0.038427734375,61.43787384033203,0.2
765,-394.87508408,32,85,557.09,65536,-0.0058830524816585236,114.5661936223507,0.0003,1540,0.0090311635,-0.7634646466001869,0.9221716895699501,0.07216796875,347.3945617675781,0.2
768,-390.6589935899999,33,87,549.46,67584,-0.0014967163377150427,198.60327210128307,0.0003,1550,0.0032669909,-0.6965805107727647,0.8471137285232544,0.05087890625,55.90736770629883,0.2
771,-384.6915480799999,34,90,530.79,69632,-0.0015039616213471164,198.21663036942482,0.0003,1560,0.005155381,-0.7523660575971007,0.8709811121225357,0.041162109375,267.0304260253906,0.2
774,-375.5311854600001,35,92,527.51,71680,-0.008302859178365906,194.74284340441227,0.0003,1570,0.0067549516,-0.8162498438730836,0.8419812321662903,0.078759765625,18.036073684692383,0.2
776,-373.76744759,36,94,529.83,73728,-0.0018240996891108808,162.17664577364923,0.0003,1580,0.0055064354,-0.7526338825002312,0.8802450820803642,0.04853515625,9.934284210205078,0.2
779,-364.93739970000007,37,97,520.09,75776,-0.00040958900717669167,126.82548061534763,0.0003,1590,0.005184047,-0.7464409166947007,0.9101414158940315,0.076611328125,10.865360260009766,0.2
781,-349.21197885999993,38,99,505.15,77824,-0.007489561680631596,169.1792595922947,0.0003,1600,0.005645117,-0.818515233322978,0.860137328505516,0.087646484375,32.89016342163086,0.2
785,-344.69388,39,101,494.75,79872,-0.001797614032693673,160.65539607703687,0.0003,1610,0.0036197864,-0.7595420176163316,0.8913719654083252,0.03427734375,19.02431869506836,0.2
788,-333.26119515,40,103,483.73,81920,-0.002511766866882681,125.33889921307563,0.0003,1620,0.006970395,-0.7956712651997805,0.9030026644468307,0.0650390625,5.651782512664795,0.2
791,-328.0217516,41,106,478.04,83968,-0.0010713431052863597,218.7785156071186,0.0003,1630,0.0045791687,-0.714559251256287,0.8648118674755096,0.04521484375,14.872441291809082,0.2
795,-315.60668161999996,42,108,466.98,86016,-0.0018541618112067227,169.15155339539052,0.0003,1640,0.0042453203,-0.7757456321269274,0.884934812784195,0.037744140625,65.15969848632812,0.2
798,-306.7889002,43,110,458.24,88064,-0.0036408086845767683,236.30300675034522,0.0003,1650,0.005789699,-0.7661642951890826,0.8153387010097504,0.048828125,100.31415557861328,0.2
801,-302.49389248,44,112,446.56,90112,-0.00124615511886077,201.06329243183137,0.0003,1660,0.002899117,-0.6477258720435202,0.8329708874225616,0.02724609375,31.473230361938477,0.2
803,-297.05076513999995,45,114,443.65,92160,-0.0011174358915013727,216.3545002579689,0.0003,1670,0.0044545634,-0.7926110927015543,0.7667263448238373,0.03271484375,99.13420867919922,0.2
808,-284.69321254,46,116,438.46,94208,-0.001304311552667059,154.1602977693081,0.0003,1680,0.0059487433,-0.6180130938999355,0.9069317802786827,0.033984375,13.877401351928711,0.2
810,-285.54602432999997,47,118,427.71,96256,-0.0013834305224008857,245.1614014953375,0.0003,1690,0.006142175,-0.8012647729367017,0.8083693832159042,0.063525390625,51.259544372558594,0.2
812,-279.42607680000003,48,120,425.99,98304,-0.00446963898211834,247.5354685485363,0.0003,1700,0.006490499,-0.7084287730976939,0.8246881812810898,0.082421875,111.62517547607422,0.2
815,-276.10810526999995,49,123,424.97,100352,-0.0034485422511352226,200.12395799160004,0.0003,1710,0.0058362717,-0.7188500244170427,0.8592266142368317,0.05029296875,45.02024841308594,0.2
930,-91.45952333333332,1,2,525.0,2048,-0.001524414725281531,115.41804145723582,0.0003,1720,0.006964652,-0.6803178062662483,0.8999494686722755,0.1130859375,15.158451080322266,0.2
696,-73.98327866666666,2,5,660.3333333333334,4096,-0.0013078801894153003,196.67276899218558,0.0003,1730,0.00797599,-0.8833672722801567,0.44695353507995605,0.1095703125,47.31814956665039,0.2
708,-86.86253919999999,3,8,577.3,6144,0.00037548272775893564,140.76675907820464,0.0003,1740,0.005464731,-0.8875212023034692,0.5936312973499298,0.084423828125,146.739013671875,0.2
686,-82.53705192307692,4,11,605.5384615384615,8192,-0.002923781517529278,235.96691508591175,0.0003,1750,0.017051868,-0.8342272059991955,0.5194412171840668,0.08759765625,147.9789276123047,0.2
664,-69.38233413333334,5,15,658.1333333333333,10240,-0.004380738709005527,76.48139564543962,0.0003,1760,0.009075151,-0.8058261217549443,0.8379900306463242,0.112109375,11.646587371826172,0.2
641,-69.98668038888889,6,19,670.2222222222222,12288,-0.0021777960646431893,16.457359510660172,0.0003,1770,0.013641522,-0.891876676119864,0.9280705004930496,0.14453125,2.8386008739471436,0.2
622,-61.53999634999999,7,23,703.2,14336,-0.0008036867933697067,56.30030564665795,0.0003,1780,0.005917292,-0.898508626036346,0.8630950599908829,0.07373046875,36.366085052490234,0.2
614,-59.56336959090908,8,26,725.1363636363636,16384,-0.005015313807234634,15.134497260302306,0.0003,1790,0.0092989225,-0.8995321113616228,0.7475426495075226,0.1490234375,2.3012752532958984,0.2
615,-58.17408445833333,9,29,744.375,18432,-0.005505169888056116,20.352385706454516,0.0003,1800,0.010628566,-0.9324605997651816,0.917898640036583,0.14072265625,3.640036106109619,0.2
605,-54.603415846153844,10,33,764.0384615384615,20480,-0.004857094959152164,23.704430686682464,0.0003,1810,0.0065104696,-0.8539847437292337,0.9382558688521385,0.0810546875,3.2758262157440186,0.2
608,-49.592274464285715,11,37,780.8928571428571,22528,-0.0090335537752253,13.28883580826223,0.0003,1820,0.014120032,-0.907506761699915,0.8759697824716568,0.175390625,1.3257524967193604,0.2
609,-46.8677412,12,40,795.5,24576,-0.0014639797300333157,13.635374342277647,0.0003,1830,0.0056557776,-0.8809753343462944,0.9020898714661598,0.08671875,1.122328758239746,0.2
615,-43.92572153125,13,43,808.28125,26624,-0.004160560420132242,12.325844166055322,0.0003,1840,0.008709535,-0.9050066966563464,0.7998621910810471,0.088427734375,1.0597481727600098,0.2
612,-41.654450941176464,14,46,819.5588235294117,28672,-0.0030859325153869575,15.66892095543444,0.0003,1850,0.0048153964,-0.876363237760961,0.8152586966753006,0.058251953125,1.1149873733520508,0.2
610,-40.57867162162162,15,50,819.6216216216217,30720,-0.0030475892206595747,11.122909443080426,0.0003,1860,0.006830585,-0.8721936302259564,0.6946103274822235,0.076806640625,1.0767707824707031,0.2
609,-43.32063830769231,16,53,815.5128205128206,32768,-0.0011574611875403208,79.53018128722906,0.0003,1870,0.005692708,-0.8154342381283641,0.5335862934589386,0.05302734375,4.8188018798828125,0.2
610,-41.799175404761904,17,57,828.5714285714286,34816,-0.0034478699395549483,62.00484459474683,0.0003,1880,0.0041605653,-0.8548147948458791,0.6436899900436401,0.05810546875,1.813305139541626,0.2
609,-38.28924684090909,18,60,836.3636363636364,36864,-0.001298361057706643,56.972986434400084,0.0003,1890,0.0045632464,-0.8378761760890484,0.32066047191619873,0.0451171875,23.540302276611328,0.2
603,-36.717883217391304,19,64,843.4782608695652,38912,-0.001700642092328053,13.954006525874139,0.0003,1900,0.006495568,-0.8324285604059696,0.7658098489046097,0.09228515625,0.6434447765350342,0.2
604,-36.73926130612245,20,67,835.2448979591836,40960,-0.0008208693987398874,21.63245909549296,0.0003,1910,0.0032767593,-0.775740317068994,0.7860678881406784,0.055029296875,1.2892757654190063,0.2
597,-35.38270531372549,21,71,841.7058823529412,43008,0.00030445415031863374,71.21754374429584,0.0003,1920,0.0039185844,-0.8312127389013767,0.022439897060394287,0.030712890625,22.236265182495117,0.2
596,-33.49321001886792,22,75,847.6792452830189,45056,-0.0040808058984111995,14.538248394429683,0.0003,1930,0.0046772854,-0.8433382252231241,0.8008726835250854,0.08896484375,0.8689911961555481,0.2
590,-33.712127339285715,23,79,840.9642857142857,47104,-0.002751375071238726,18.012592124193908,0.0003,1940,0.008020205,-0.8481537312269211,0.6476654708385468,0.09072265625,0.7277916073799133,0.2
598,-35.35248806896552,24,82,843.7068965517242,49152,-0.0016084017428511289,74.75984339416027,0.0003,1950,0.00727111,-0.8119706775993109,0.21750283241271973,0.048291015625,8.097746849060059,0.2
601,-33.159218583333335,25,85,848.9166666666666,51200,-0.002304264227859676,46.46612261235714,0.0003,1960,0.007702942,-0.8457195678725838,0.7084494829177856,0.062353515625,4.6149091720581055,0.2
601,-34.751727838709684,26,88,847.741935483871,53248,-0.0037888353035668842,22.541356490552424,0.0003,1970,0.0058786916,-0.8057815939188003,0.815748855471611,0.07734375,0.908929705619812,0.2
597,-32.86464109375,27,92,852.5,55296,-0.002333256933343364,27.172789620608093,0.0003,1980,0.002457254,-0.8338112466037273,0.9077767357230186,0.03642578125,5.093310832977295,0.2
594,-32.247833166666666,28,96,856.969696969697,57344,-0.0014522208832204342,10.321532144583761,0.0003,1990,0.007139159,-0.8025884803384542,0.9072742387652397,0.054443359375,0.8873249292373657,0.2
591,-30.797471441176466,29,100,861.1764705882352,59392,-0.0014983544344431721,16.002713234722613,0.0003,2000,0.0037916861,-0.8087468421086669,0.9003341197967529,0.0453125,1.4618010520935059,0.2
591,-29.586073357142855,30,103,865.1428571428571,61440,-0.007423778109659907,18.272808655910193,0.0003,2010,0.00888166,-0.7815974056720734,0.7663833349943161,0.11064453125,0.6140645742416382,0.2
590,-29.07293525,31,107,868.8888888888889,63488,-0.000438399039558135,19.719909114111214,0.0003,2020,0.0061522443,-0.7682312233373523,0.7578469216823578,0.05126953125,0.5423433184623718,0.2
593,-28.150702324324325,32,110,872.4324324324324,65536,-0.002453649362723809,28.839846924319865,0.0003,2030,0.009180625,-0.6851533399894834,0.6359820663928986,0.10302734375,0.5648258328437805,0.2
595,-27.390171155844158,33,113,877.4025974025974,67584,-0.0035765003514825365,23.381711062788963,0.0003,2040,0.007562505,-0.7984254593029618,0.8382739424705505,0.07861328125,0.7014597058296204,0.2
595,-26.403394518987344,34,116,880.506329113924,69632,-0.0012037929125654045,30.84251373820007,0.0003,2050,0.004255879,-0.7401059428229928,0.8339636772871017,0.05615234375,0.832316517829895,0.2
598,-27.962456209876542,35,119,876.1728395061729,71680,-0.0015830257456400433,19.367675740644337,0.0003,2060,0.0067026787,-0.7640898672863841,0.8003794699907303,0.081640625,0.45854511857032776,0.2
597,-25.800781542168675,36,123,877.7590361445783,73728,-0.0022859932716528418,36.08574340902269,0.0003,2070,0.0064935354,-0.7851682465523482,0.8054465651512146,0.04833984375,39.44093322753906,0.2
596,-23.17614245882353,37,127,880.2588235294118,75776,-0.0048757621880213264,86.6695901632309,0.0003,2080,0.02332757,-0.6237131742760539,0.7847361415624619,0.039208984375,11.601244926452637,0.2
586,-22.924584613636366,38,132,884.3409090909091,77824,-0.0009193749276164454,50.65537655241788,0.0003,2090,0.0048764003,-0.7364949775859714,0.6291714310646057,0.065234375,5.731960296630859,0.2
581,-21.75614137777778,39,137,886.9111111111112,79872,-0.002922621414472815,24.496484079957007,0.0003,2100,0.006631187,-0.7609381204470992,0.8450963050127029,0.0623046875,1.2571310997009277,0.2
582,-23.23336696739131,40,140,886.7282608695652,81920,-0.001118711562594399,26.25650016795844,0.0003,2110,0.009535177,-0.7315939217805862,0.7303471863269806,0.132666015625,0.4082712233066559,0.2
584,-26.336240200000002,41,143,878.6631578947369,83968,-0.00034484402094676626,53.013972143270074,0.0003,2120,0.0047454005,-0.7068245999515057,0.6175534725189209,0.064794921875,0.5219489932060242,0.2
582,-22.807623340206188,42,147,880.9278350515464,86016,-0.0022646578756393863,102.41897931136191,0.0003,2130,0.003999618,-0.730594027787447,0.38704967498779297,0.018798828125,21.205318450927734,0.2
579,-22.472308787878788,43,151,883.3333333333334,88064,-0.0018930116500996518,59.57619880884886,0.0003,2140,0.0027247989,-0.7270877072587609,0.7552451491355896,0.0404296875,3.3124940395355225,0.2
579,-21.40765626,44,155,887.72,90112,-0.0013637922398629597,34.955757815018295,0.0003,2150,0.0063052,-0.7126050163060427,0.8019934892654419,0.04189453125,2.3105716705322266,0.2
579,-18.95955908,45,158,898.75,92160,-0.0005227246045251376,21.506992544606327,0.0003,2160,0.0067504244,-0.7668606022372841,0.8959918692708015,0.06396484375,0.8326445817947388,0.2
577,-17.884503929999997,46,163,897.69,94208,-0.00022796048870077357,33.22237090822309,0.0003,2170,0.009560363,-0.7047703748568892,0.74256831407547,0.089306640625,0.8920484185218811,0.2
576,-12.76613355,47,166,917.81,96256,-0.0024708638822630745,40.550353615358475,0.0003,2180,0.006155329,-0.662022958137095,0.607443243265152,0.04228515625,162.33909606933594,0.2
576,-9.877244039999999,48,170,924.28,98304,-0.001243148895446211,56.34076690375805,0.0003,2190,0.005719994,-0.7334350101649761,0.8525566309690475,0.0515625,3.0159389972686768,0.2
577,-9.61590004,49,173,925.93,100352,-0.001634612369525712,46.165210348367694,0.0003,2200,0.0066644475,-0.6825849687680602,0.6476350724697113,0.055029296875,3.5999715328216553,0.2
