rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,train/loss,train/n_updates,train/clip_range,train/explained_variance,train/approx_kl,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/value_loss
-400.423,55296,27,767,459.57,72,0.0003,26.40198516845703,1490,0.2,0.9346954599022865,0.0016305129,-0.7420356320217252,-0.0023494177046814004,0.00751953125,81.33712842464448
-389.94299999999987,57344,28,772,454.71,74,0.0003,41.72032928466797,1500,0.2,0.8830438554286957,0.0075899037,-0.7717881973832845,-0.0013964482430310454,0.052490234375,147.85309317708015
-378.37549999999993,59392,29,776,439.86,76,0.0003,63.98863983154297,1510,0.2,0.8662473410367966,0.0047184573,-0.7679325802251696,-0.0008063529054197716,0.0328125,134.10177934765815
-359.7505000000001,61440,30,779,426.42,78,0.0003,10.786442756652832,1520,0.2,0.9437312185764313,0.0047151297,-0.7439134676009417,-0.0011813961995358114,0.024267578125,68.69719935059547
-349.15100000000007,63488,31,786,407.35,80,0.0003,45.65812683105469,1530,0.2,0.8288998007774353,0.0033485587,-0.6496199734508992,-0.0017462583215092308,0.015771484375,163.6732507765293
-339.898,65536,32,791,397.65,82,0.0003,13.113418579101562,1540,0.2,0.9437967948615551,0.0062049124,-0.8428138278424739,-0.001310062379707233,0.081396484375,38.605810661613944
-334.3185000000001,67584,33,794,399.64,85,0.0003,53.625572204589844,1550,0.2,0.9179640859365463,0.0030382606,-0.681544809229672,-0.0012903216516860993,0.0091796875,140.26618430912495
-329.994,69632,34,798,405.0,87,0.0003,16.772260665893555,1560,0.2,0.9638145752251148,0.0050063906,-0.6963870136067272,-0.0021005293841881213,0.030029296875,59.51765610277653
-323.29850000000005,71680,35,803,391.99,89,0.0003,24.80164909362793,1570,0.2,0.969396561384201,0.012263295,-0.6852628849446774,-0.003314546842011623,0.111669921875,35.4854493200779
-318.56750000000005,73728,36,806,396.4,91,0.0003,8.624899864196777,1580,0.2,0.9015893787145615,0.003887483,-0.7865235604345798,-0.0017752690160705241,0.036865234375,92.02678543925285
-311.7830000000001,75776,37,809,389.14,93,0.0003,30.825927734375,1590,0.2,0.9584351815283298,0.0057227984,-0.7364849699661136,-0.004473725187926903,0.057763671875,58.8022381901741
-301.3255,77824,38,812,384.99,95,0.0003,47.298492431640625,1600,0.2,0.9464132338762283,0.0054003596,-0.7145844208076596,-0.002524572853872087,0.0359375,81.67006087899208
-292.74250000000006,79872,39,815,384.47,97,0.0003,30.978687286376953,1610,0.2,0.9644836410880089,0.007974349,-0.6694817589595914,-0.003922436913126148,0.080615234375,72.43267860114574
-276.397,81920,40,819,375.45,99,0.0003,7.98703670501709,1620,0.2,0.9111175760626793,0.007465778,-0.7012081798166037,-0.002558073641557712,0.046923828125,97.218077647686
-271.58299999999997,83968,41,822,374.02,102,0.0003,55.69747543334961,1630,0.2,0.8637042343616486,0.0057228813,-0.678704728744924,-0.0007143598049879074,0.039013671875,145.53998615890742
-273.9995,86016,42,825,374.73,104,0.0003,122.37158966064453,1640,0.2,0.914009153842926,0.0070300633,-0.7180636992678047,-0.001237067377223866,0.071337890625,147.49769253134727
-273.26050000000004,88064,43,830,373.31,106,0.0003,63.00197982788086,1650,0.2,0.8781103193759918,0.004547716,-0.7707710862159729,-0.003477813948120456,0.078076171875,123.4676232099533
-270.295,90112,44,832,371.74,108,0.0003,25.186250686645508,1660,0.2,0.9075851514935493,0.0037939118,-0.6794820200651884,-0.0026687167777708965,0.04775390625,114.9710505336523
-261.2345,92160,45,834,364.46,110,0.0003,73.46277618408203,1670,0.2,0.9163643643260002,0.005306827,-0.6940166970714927,-0.003143492502567824,0.0517578125,110.67958109080791
-250.075,94208,46,838,356.35,112,0.0003,88.59486389160156,1680,0.2,0.9007352516055107,0.010128968,-0.6860292851924896,-0.0022173116500198375,0.0962890625,160.70781058371068
-240.849,96256,47,842,352.63,114,0.0003,74.59197235107422,1690,0.2,0.9529787339270115,0.011247418,-0.7132261028513313,-0.0015107273433386582,0.08505859375,84.40366771817207
-237.61400000000006,98304,48,845,345.27,116,0.0003,56.43098068237305,1700,0.2,0.9538990445435047,0.007535393,-0.6176428886130452,-0.0017066518634237583,0.051708984375,99.96669181585312
-237.62899999999993,100352,49,848,330.19,118,0.0003,15.51408576965332,1710,0.2,0.8627244234085083,0.005987603,-0.7398904461413622,-0.0014600334790884518,0.03974609375,129.42928377091886
