time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,train/learning_rate,train/entropy_loss,train/value_loss,train/clip_range,train/policy_gradient_loss,train/loss,train/n_updates,train/clip_fraction,train/explained_variance,train/approx_kl
64,914,59392,-246.00554454999997,409.12,29,0.0003,-0.6613241329789161,271.83309531211853,0.2,-0.002069949230644852,84.68807983398438,1510,0.032470703125,0.7740115523338318,0.0070018778
67,915,61440,-241.86974506,398.58,30,0.0003,-0.6443418936803937,147.50729690790178,0.2,-0.002592711850593332,31.192964553833008,1520,0.04921875,0.9128797575831413,0.0048735877
69,918,63488,-238.92953992000002,394.15,31,0.0003,-0.6530470414087176,227.41747394800186,0.2,-0.0033828154133516363,53.751365661621094,1530,0.032958984375,0.8572189211845398,0.0042551463
71,922,65536,-227.02970724000002,385.48,32,0.0003,-0.5651700560934841,195.8314890384674,0.2,-0.0022705750991008243,85.45988464355469,1540,0.053759765625,0.847840890288353,0.006323518
73,924,67584,-224.08343230999998,379.17,33,0.0003,-0.6765641961246729,161.7551086604595,0.2,-0.0023954154046805344,40.35982894897461,1550,0.055029296875,0.8649706542491913,0.0032721285
75,925,69632,-215.76203256999995,371.77,34,0.0003,-0.6691568830981851,176.0738886654377,0.2,-0.0027335714185028337,53.46638107299805,1560,0.08095703125,0.9088887125253677,0.006592268
77,928,71680,-216.51893517,369.28,35,0.0003,-0.5771482845768332,198.51460246741772,0.2,-0.002978292662737658,38.678955078125,1570,0.063720703125,0.9074151962995529,0.0059602424
79,931,73728,-210.60677611,362.68,36,0.0003,-0.6715512106195092,191.69177495241166,0.2,-0.0028632743829803075,358.9722900390625,1580,0.035546875,0.8442246317863464,0.004943794
81,932,75776,-206.6141428,356.57,37,0.0003,-0.7127923624590039,141.80195433199407,0.2,-0.002070446711149998,21.03934669494629,1590,0.09169921875,0.9042626693844795,0.010022813
83,933,77824,-198.94724399999998,359.64,38,0.0003,-0.5872460274957121,176.44103097319604,0.2,-0.0031345429611974395,39.3254508972168,1600,0.03447265625,0.8617709130048752,0.0041864575
85,936,79872,-199.96318553999998,353.92,39,0.0003,-0.5750194954685867,195.928369307518,0.2,-0.0026552374110906385,87.32283782958984,1610,0.069384765625,0.7872889190912247,0.0059887217
87,939,81920,-197.34517572000001,346.65,40,0.0003,-0.6953151116147638,208.82180475592614,0.2,-0.00275081263971515,41.12700653076172,1620,0.05380859375,0.8316635638475418,0.0064987754
89,941,83968,-196.60187091000003,346.37,41,0.0003,-0.6552352629601955,226.42061710357666,0.2,-0.003465990098629845,35.189735412597656,1630,0.05234375,0.8335450738668442,0.0045461594
91,944,86016,-187.91735039000002,346.15,42,0.0003,-0.6032546620815993,184.87870629429818,0.2,-0.0042698967536125565,13.422633171081543,1640,0.04521484375,0.8730050474405289,0.0065669315
93,946,88064,-186.41336898,342.13,43,0.0003,-0.6436994424089789,165.35269445478917,0.2,-0.003937609274635179,29.750768661499023,1650,0.063134765625,0.8899715095758438,0.007191533
94,949,90112,-184.00300144000005,336.69,44,0.0003,-0.728468943014741,261.00267216563225,0.2,-0.003538946298067458,52.26966857910156,1660,0.0880859375,0.7486575543880463,0.0077898107
96,952,92160,-188.14276805,333.21,45,0.0003,-0.5706382125616074,311.1348514795303,0.2,-0.00293093368090922,107.84015655517578,1670,0.042529296875,0.6797917783260345,0.0052174833
98,955,94208,-186.44639608,322.44,46,0.0003,-0.6982366850599646,327.93394297361374,0.2,-0.0047695862944237884,75.3523941040039,1680,0.065185546875,0.6943553388118744,0.0055092275
100,956,96256,-180.02394885,320.48,47,0.0003,-0.6579705771058798,291.3529010951519,0.2,-0.0055325032924884,150.99610900878906,1690,0.06259765625,0.7832045704126358,0.00445698
102,959,98304,-176.19962601000003,316.65,48,0.0003,-0.5504460971802473,301.89591377973557,0.2,-0.002323844878264936,73.77107238769531,1700,0.0212890625,0.6785762310028076,0.0033440848
104,960,100352,-169.39911003999998,314.71,49,0.0003,-0.6187212193384767,262.61177906990054,0.2,-0.0007820889317372348,61.29298400878906,1710,0.0208984375,0.7429588437080383,0.003777681
