time/fps,time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_range,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/loss,train/n_updates,train/approx_kl,train/entropy_loss,train/clip_fraction,train/explained_variance
955,64,30,61440,383.97,-99.7362413,0.2,-0.011094871856766986,85.9341591835022,0.0003,68.53646850585938,290,0.0069965534,-1.040504057891667,0.073681640625,0.23408359289169312
926,68,31,63488,400.91,-96.96350249000001,0.2,-0.008083118057402316,52.165828570723534,0.0003,13.351876258850098,300,0.00814145,-1.0012932687997818,0.110205078125,0.404343843460083
903,72,32,65536,417.5,-94.08621651000001,0.2,-0.008367880462901666,39.058107167482376,0.0003,10.730159759521484,310,0.011578853,-1.0757557708770036,0.12841796875,0.561726301908493
888,76,33,67584,433.59,-90.20885717000003,0.2,-0.010529716411838308,30.647663432359696,0.0003,7.570396423339844,320,0.010881108,-1.0702511517331004,0.110400390625,0.4940221905708313
875,79,34,69632,450.43,-88.97291929000001,0.2,-0.003982681776687968,54.79456481337547,0.0003,7.476749897003174,330,0.0067179436,-1.054241836257279,0.038623046875,0.5429030060768127
855,83,35,71680,475.29,-85.78771271000001,0.2,-0.006407155437045731,59.34087739139795,0.0003,12.124054908752441,340,0.0065653045,-1.0807412618771195,0.047705078125,0.6244525611400604
845,87,36,73728,486.6,-84.58697349,0.2,-0.00444590313709341,52.18779407888651,0.0003,5.37040376663208,350,0.007048834,-1.0018084352836012,0.06484375,0.6304863393306732
831,91,37,75776,501.94,-79.81135791000001,0.2,-0.005637220668722876,87.35711107850075,0.0003,8.316518783569336,360,0.006494253,-1.012047303840518,0.04716796875,0.49294596910476685
827,94,38,77824,518.63,-79.32314667,0.2,-0.004172019677935168,40.8137030005455,0.0003,3.5427935123443604,370,0.0064405426,-1.0143448445945977,0.05439453125,0.6700996160507202
820,97,39,79872,533.77,-79.88719931,0.2,-0.0055205765638675075,29.11881990879774,0.0003,5.304189205169678,380,0.0070638144,-1.0349227745085954,0.06884765625,0.7846002727746964
818,100,40,81920,554.66,-77.57684760000001,0.2,-0.001518069898156682,106.55907638370991,0.0003,85.32379150390625,390,0.006519645,-0.9237242734059692,0.0375,0.5082895755767822
814,103,41,83968,567.82,-75.99728037,0.2,-0.00311951482326549,191.6761012136936,0.0003,37.35426330566406,400,0.006341051,-0.9259045274928213,0.030859375,0.5655002892017365
803,107,42,86016,584.42,-72.83797224,0.2,-0.005468607210787013,86.58405623584986,0.0003,18.86064338684082,410,0.0063671144,-0.9522426025941968,0.080517578125,0.6997599601745605
796,110,43,88064,594.57,-70.61344618999999,0.2,-0.0035629097794299012,44.86064350605011,0.0003,10.04188346862793,420,0.0054663504,-0.9891166163608431,0.063916015625,0.8575205057859421
784,114,44,90112,617.88,-67.47161313000001,0.2,-0.00409042462160869,96.15971612632275,0.0003,5.682034492492676,430,0.0065542534,-0.9815468788146973,0.043701171875,0.6983689367771149
770,119,45,92160,634.62,-65.83598249,0.2,-0.005076154096605024,96.94187206327915,0.0003,6.303574562072754,440,0.0058726994,-1.0472034389153122,0.064892578125,0.7150563895702362
768,122,46,94208,647.31,-63.63140064,0.2,-0.005636449936719146,38.29889430180192,0.0003,210.20681762695312,450,0.009752677,-0.9925543963909149,0.093994140625,0.8602335751056671
763,126,47,96256,662.49,-59.22181011,0.2,-0.004051067053660517,32.162697525322436,0.0003,3.197615146636963,460,0.005621276,-0.9713921403512359,0.052783203125,0.8452388644218445
762,128,48,98304,674.15,-60.200272029999994,0.2,-0.005078458406205755,24.61850553676486,0.0003,3.566890239715576,470,0.009622764,-0.8923460518941283,0.074462890625,0.8743135929107666
750,133,49,100352,685.3,-55.851163639999996,0.2,-0.008357337906636531,78.1916091516614,0.0003,3.467618465423584,480,0.00991977,-0.8996483134105802,0.066162109375,0.6687554121017456
744,137,50,102400,701.78,-56.10584205999999,0.2,-0.005415053805336356,58.68580009490252,0.0003,8.708765983581543,490,0.0050719157,-1.0006177842617034,0.0734375,0.7453702390193939
733,142,51,104448,718.13,-54.0070267,0.2,-0.004592742909153458,37.07672858834267,0.0003,3.799365282058716,500,0.0056494717,-0.9689556511119009,0.05302734375,0.8384992629289627
728,146,52,106496,730.9,-50.34912113999999,0.2,-0.005444880481809378,24.198359574377537,0.0003,4.016064643859863,510,0.0068499264,-0.9463375182822347,0.078173828125,0.8599131256341934
723,150,53,108544,745.52,-45.96634042999999,0.2,-0.00288638466008706,103.1797490939498,0.0003,3.431260824203491,520,0.0066832406,-0.8664798492565751,0.0609375,0.6457570791244507
719,153,54,110592,754.22,-43.61161821999999,0.2,-0.0022329553561576177,33.26733343154192,0.0003,4.720132827758789,530,0.0062184944,-0.9515544317662716,0.047021484375,0.7886186838150024
